Date,EmpID,ProgramKey,TrainingType,Outcome,Days,Cost,InEmployment
2023-04-18,3432,4,Internal,Passed,2,820.33,Yes
2022-08-06,3433,2,External,Passed,5,295.08,Yes
2022-10-07,3434,3,Internal,Passed,3,790.15,Yes
2023-07-19,3435,2,Internal,Passed,3,798.4,Yes
2023-04-09,3436,3,Internal,Failed,5,192.61,Yes
2022-10-20,3437,5,Internal,Failed,1,455.68,No
2022-10-05,3438,5,Internal,Failed,2,208.17,No
2023-03-09,3439,5,External,Incomplete,1,421.07,No
2023-05-29,3440,1,External,Failed,1,649.03,No
2023-01-08,3441,4,Internal,Passed,4,450.2,Yes
2023-03-06,3442,4,External,Failed,4,286.87,No
2023-02-18,3443,5,External,Failed,3,402.13,Yes
2022-11-02,3444,5,External,Failed,2,388.84,No
2023-07-14,3445,4,External,Completed,2,879.64,Yes
2022-12-11,3446,5,Internal,Failed,5,701.13,Yes
2023-04-02,3447,2,Internal,Incomplete,3,353.21,Yes
2023-05-16,3448,1,Internal,Completed,4,911.05,No
2022-10-02,3449,1,External,Completed,3,242.21,No
2023-01-12,3450,5,Internal,Completed,4,186.07,No
2023-03-22,3451,5,External,Completed,1,921.97,No
2022-09-13,3452,2,Internal,Failed,1,691.04,No
2022-08-25,3453,2,External,Completed,5,964.44,No
2023-02-07,3454,1,Internal,Passed,3,184.9,Yes
2023-03-17,3455,4,External,Passed,1,220.41,No
2023-06-08,3456,5,External,Passed,2,336.82,Yes
2023-04-15,3457,2,External,Completed,4,485.73,Yes
2022-12-02,3458,1,Internal,Failed,2,409.27,Yes
2023-06-14,3459,1,Internal,Passed,4,168.32,No
2023-07-08,3460,1,External,Incomplete,5,919.52,Yes
2023-01-05,3461,5,External,Completed,2,948.43,No
2023-07-19,3462,4,External,Completed,1,320.01,No
2022-08-29,3463,5,Internal,Incomplete,4,926.19,No
2022-11-13,3464,2,External,Passed,2,290.47,No
2023-06-04,3465,1,External,Incomplete,1,706.1,Yes
2022-12-07,3466,2,External,Passed,3,447.66,Yes
2023-02-24,3467,5,Internal,Incomplete,1,759.7,Yes
2023-05-10,3468,2,Internal,Completed,3,180.63,Yes
2022-08-15,3469,1,Internal,Failed,2,552.54,Yes
2022-09-26,3470,4,External,Passed,1,986.96,No
2023-03-23,3471,2,External,Passed,3,109.98,Yes
2023-02-12,3472,5,External,Completed,5,537.24,Yes
2022-12-06,3473,1,External,Failed,5,789.99,No
2022-09-01,3474,2,External,Incomplete,5,155.51,Yes
2022-11-02,3475,2,Internal,Passed,2,648.76,Yes
2022-11-18,3476,3,Internal,Incomplete,4,533.5,No
2022-11-07,3477,3,External,Failed,5,429.48,Yes
2022-10-05,3478,5,External,Incomplete,1,526.74,No
2023-01-18,3479,1,Internal,Passed,3,443.45,Yes
2023-03-02,3480,3,External,Failed,1,887.15,No
2023-05-29,3481,5,External,Incomplete,5,758.95,No
2023-03-03,3482,5,Internal,Failed,1,627.11,No
2022-08-10,3483,4,External,Passed,4,111.96,Yes
2023-06-27,3484,4,External,Passed,1,795.7,Yes
2022-08-07,3485,2,Internal,Passed,2,796.45,Yes
2023-07-23,3486,4,Internal,Completed,5,812.59,No
2023-07-17,3487,4,External,Completed,5,132.97,Yes
2022-09-20,3488,1,Internal,Completed,1,308.19,Yes
2023-07-02,3489,4,Internal,Passed,1,131.41,Yes
2023-07-19,3490,5,Internal,Failed,3,389.59,Yes
2023-07-14,3491,4,Internal,Incomplete,3,442.56,Yes
2022-09-06,3492,4,Internal,Incomplete,3,327.66,Yes
2023-02-19,3493,4,Internal,Completed,3,400.95,Yes
2023-02-11,3494,5,Internal,Completed,2,910.45,Yes
2022-12-21,3495,2,External,Passed,1,701.55,No
2023-02-16,3496,4,Internal,Incomplete,1,806.87,Yes
2023-03-11,3497,1,Internal,Completed,2,184.21,Yes
2023-05-30,3498,4,External,Failed,1,208.43,Yes
2023-01-30,3499,5,Internal,Incomplete,2,762.45,No
2023-06-15,3500,3,External,Incomplete,4,779.79,No
2023-06-09,3501,4,External,Passed,3,135.95,No
2023-01-03,3502,2,External,Incomplete,3,427.12,Yes
2023-02-20,3503,5,Internal,Completed,4,996.35,Yes
2023-06-02,3504,1,Internal,Completed,5,963.23,Yes
2022-09-13,3505,3,Internal,Failed,5,260.97,Yes
2023-05-21,3506,3,Internal,Completed,1,781.81,No
2023-05-25,3507,4,Internal,Passed,4,651.77,No
2023-04-04,3508,1,External,Completed,1,568.22,Yes
2023-03-04,3509,3,External,Completed,4,612.1,Yes
2022-10-27,3510,5,External,Completed,4,473.23,Yes
2023-04-07,3511,5,Internal,Completed,3,344.44,No
2022-11-25,3512,1,Internal,Failed,2,206.44,No
2023-06-03,3513,1,External,Completed,1,599.0,No
2023-02-21,3514,3,Internal,Incomplete,3,975.46,Yes
2023-02-04,3515,2,Internal,Completed,1,143.96,No
2023-06-22,3516,5,Internal,Incomplete,1,570.42,No
2022-09-17,3517,5,Internal,Failed,3,391.31,Yes
2023-06-27,3518,2,Internal,Completed,3,826.58,No
2022-12-11,3519,3,External,Incomplete,4,930.69,No
2022-09-11,3520,2,External,Incomplete,1,607.93,Yes
2023-02-28,3521,1,Internal,Incomplete,5,723.5,Yes
2023-05-05,3522,1,External,Completed,5,394.04,Yes
2023-07-10,3523,3,External,Incomplete,2,451.18,No
2023-01-02,3524,1,Internal,Completed,5,124.65,No
2022-10-09,3525,3,External,Incomplete,4,237.75,Yes
2022-10-15,3526,2,Internal,Passed,2,360.5,Yes
2023-01-06,3527,4,Internal,Failed,4,396.28,No
2023-03-02,3528,5,External,Passed,1,465.96,Yes
2022-09-04,3529,4,Internal,Incomplete,1,515.56,No
2023-01-18,3530,2,External,Passed,2,496.85,Yes
2022-11-30,3531,3,External,Completed,3,629.46,No
2023-05-02,3532,5,Internal,Failed,2,771.61,Yes
2023-05-11,3533,3,Internal,Completed,4,418.4,Yes
2023-05-21,3534,2,Internal,Completed,3,900.96,Yes
2023-06-25,3535,5,External,Incomplete,1,936.96,No
2022-11-23,3536,3,External,Passed,5,269.03,Yes
2023-02-06,3537,3,Internal,Completed,4,853.77,Yes
2022-10-06,3538,5,Internal,Failed,4,141.07,No
2023-03-17,3539,4,External,Failed,4,234.77,Yes
2022-10-26,3540,1,External,Incomplete,2,903.46,No
2023-05-22,3541,2,External,Passed,4,380.3,Yes
2022-08-22,3542,4,Internal,Failed,4,511.42,No
2023-05-21,3543,1,External,Passed,4,171.03,Yes
2023-05-02,3544,3,External,Passed,3,842.93,No
2023-05-04,3545,2,External,Incomplete,5,581.12,Yes
2022-11-21,3546,4,External,Passed,4,426.45,Yes
2023-04-24,3547,5,External,Failed,4,805.05,Yes
2022-08-16,3548,3,External,Passed,3,368.8,Yes
2022-11-02,3549,1,External,Failed,5,788.67,No
2023-04-09,3550,4,Internal,Completed,4,363.11,No
2022-10-27,3551,1,External,Incomplete,1,570.13,Yes
2022-11-26,3552,3,External,Failed,4,480.87,No
2022-12-11,3553,4,Internal,Incomplete,5,689.48,Yes
2023-06-05,3554,4,Internal,Completed,4,283.33,Yes
2023-03-04,3555,3,External,Passed,4,566.12,Yes
2023-02-11,3556,2,Internal,Incomplete,1,513.92,No
2023-02-04,3557,4,External,Failed,1,210.38,Yes
2023-07-18,3558,5,Internal,Completed,1,941.54,Yes
2022-11-30,3559,4,External,Failed,2,959.81,No
2023-05-22,3560,5,External,Passed,1,738.92,Yes
2022-09-07,3561,5,External,Failed,5,445.04,No
2023-01-02,3562,4,External,Failed,3,808.05,Yes
2023-04-06,3563,3,External,Passed,4,886.9,Yes
2022-12-10,3564,5,External,Incomplete,4,106.14,No
2023-05-06,3565,4,External,Passed,4,684.35,Yes
2022-09-05,3566,1,Internal,Failed,2,578.81,Yes
2023-06-09,3567,2,Internal,Completed,5,764.51,Yes
2022-08-23,3568,4,Internal,Incomplete,2,201.76,No
2022-11-09,3569,5,External,Incomplete,4,730.04,No
2023-03-29,3570,4,External,Failed,2,796.88,No
2023-08-04,3571,4,External,Completed,3,834.44,No
2023-05-19,3572,3,Internal,Failed,5,569.17,No
2022-10-06,3573,2,Internal,Completed,4,386.07,No
2022-09-05,3574,2,Internal,Completed,1,309.56,No
2022-12-12,3575,5,Internal,Incomplete,3,583.21,No
2023-02-02,3576,4,External,Completed,5,398.65,Yes
2023-01-26,3577,1,Internal,Passed,5,931.46,Yes
2022-12-01,3578,4,External,Completed,5,115.06,Yes
2023-04-27,3579,1,External,Failed,2,199.82,Yes
2022-11-04,3580,1,Internal,Failed,5,940.2,Yes
2023-01-29,3581,1,External,Completed,1,122.07,Yes
2022-09-09,3582,1,Internal,Completed,4,875.02,No
2023-03-18,3583,1,Internal,Incomplete,4,116.4,No
2022-12-15,3584,5,External,Passed,5,341.78,Yes
2023-02-14,3585,1,Internal,Completed,4,107.48,Yes
2022-09-30,3586,1,External,Completed,1,502.7,No
2023-03-22,3587,3,External,Completed,5,570.04,No
2023-03-23,3588,1,External,Passed,1,538.83,No
2023-01-07,3589,1,Internal,Incomplete,4,881.8,Yes
2023-04-02,3590,3,External,Completed,1,274.33,No
2023-03-01,3591,2,Internal,Failed,1,247.01,Yes
2023-01-30,3592,3,External,Incomplete,1,734.68,No
2023-06-15,3593,4,Internal,Incomplete,3,258.07,Yes
2023-05-05,3594,3,Internal,Passed,5,472.64,Yes
2023-02-21,3595,5,External,Passed,2,252.88,No
2022-12-14,3596,5,Internal,Incomplete,2,289.68,Yes
2023-03-03,3597,5,External,Incomplete,4,505.59,No
2022-10-11,3598,5,Internal,Passed,3,373.87,Yes
2023-03-02,3599,3,Internal,Completed,5,918.86,Yes
2022-11-01,3600,3,Internal,Passed,4,299.7,Yes
2023-01-03,3601,4,External,Completed,1,865.58,Yes
2023-04-09,3602,5,External,Incomplete,1,632.59,Yes
2022-10-02,3603,5,External,Incomplete,3,680.48,No
2023-03-23,3604,4,External,Failed,3,287.71,No
2022-11-17,3605,1,External,Passed,2,102.92,Yes
2022-10-31,3606,4,Internal,Passed,2,255.6,Yes
2023-05-04,3607,2,External,Passed,4,321.91,No
2023-03-14,3608,4,External,Completed,3,834.12,Yes
2022-09-23,3609,2,Internal,Passed,4,273.88,Yes
2023-02-15,3610,2,Internal,Incomplete,4,217.57,Yes
2023-01-07,3611,2,Internal,Completed,1,482.09,Yes
2023-07-03,3612,3,External,Failed,2,614.11,Yes
2022-10-08,3613,2,Internal,Incomplete,1,354.22,Yes
2023-06-04,3614,3,External,Passed,3,868.85,No
2022-12-17,3615,1,Internal,Passed,4,701.34,No
2023-01-30,3616,2,Internal,Incomplete,4,134.93,Yes
2023-04-09,3617,2,Internal,Completed,5,531.1,Yes
2022-12-26,3618,3,External,Passed,3,609.3,No
2022-11-10,3619,4,Internal,Passed,2,656.68,No
2022-12-20,3620,5,Internal,Completed,3,654.22,No
2023-07-15,3621,3,External,Passed,3,879.89,Yes
2023-05-11,3622,4,External,Completed,1,977.23,No
2023-08-03,3623,4,External,Completed,2,763.37,Yes
2023-04-05,3624,1,External,Passed,5,962.13,Yes
2023-03-26,3625,5,External,Incomplete,2,617.27,No
2022-09-25,3626,1,Internal,Failed,2,559.78,Yes
2022-08-30,3627,3,Internal,Incomplete,5,113.89,Yes
2022-09-25,3628,3,Internal,Incomplete,4,858.62,Yes
2023-07-30,3629,5,Internal,Incomplete,1,343.76,No
2022-09-24,3630,5,Internal,Failed,5,507.58,Yes
2023-04-10,3631,2,Internal,Completed,1,691.12,No
2023-06-23,3632,5,Internal,Completed,2,174.85,No
2022-12-01,3633,1,Internal,Incomplete,3,699.39,Yes
2022-09-15,3634,5,External,Incomplete,3,254.68,No
2023-06-13,3635,5,External,Failed,2,534.55,Yes
2022-08-26,3636,1,External,Passed,3,795.72,Yes
2023-03-21,3637,4,External,Completed,4,977.23,Yes
2023-01-01,3638,2,Internal,Completed,3,370.79,No
2023-03-30,3639,1,External,Completed,3,160.86,No
2023-01-31,3640,1,External,Passed,1,699.48,Yes
2023-07-28,3641,3,Internal,Passed,3,831.52,No
2022-11-20,3642,1,Internal,Completed,1,234.74,No
2023-03-27,3643,3,Internal,Completed,4,712.43,Yes
2023-02-06,3644,5,Internal,Incomplete,1,504.66,Yes
2023-05-06,3645,3,External,Incomplete,5,398.36,Yes
2023-07-22,3646,1,External,Failed,4,533.61,Yes
2022-08-10,3647,5,Internal,Completed,4,199.55,No
2023-02-26,3648,3,Internal,Completed,2,325.78,Yes
2022-12-18,3649,3,External,Completed,4,336.33,Yes
2023-01-09,3650,1,External,Passed,4,242.71,No
2023-05-14,3651,3,Internal,Failed,4,651.28,Yes
2023-01-31,3652,1,External,Incomplete,3,962.45,No
2023-01-20,3653,2,External,Failed,1,791.72,Yes
2023-04-11,3654,4,Internal,Incomplete,4,553.86,Yes
2023-01-04,3655,5,External,Passed,1,735.72,No
2023-06-14,3656,4,Internal,Failed,4,867.03,Yes
2023-05-26,3657,4,External,Incomplete,1,710.14,Yes
2022-08-18,3658,3,External,Incomplete,2,799.88,No
2023-01-27,3659,3,External,Passed,5,242.87,No
2023-05-19,3660,3,Internal,Passed,4,849.77,Yes
2023-05-06,3661,2,External,Passed,2,471.5,No
2023-05-20,3662,2,Internal,Passed,1,535.93,No
2023-03-22,3663,5,Internal,Passed,3,816.64,No
2023-03-14,3664,1,Internal,Incomplete,1,210.44,No
2023-01-09,3665,4,Internal,Passed,3,752.33,Yes
2023-08-02,3666,4,Internal,Completed,3,343.52,No
2023-02-03,3667,3,Internal,Completed,3,860.31,Yes
2022-11-28,3668,2,External,Completed,4,265.55,No
2023-08-03,3669,4,Internal,Completed,1,183.85,No
2022-09-25,3670,4,External,Completed,5,942.09,Yes
2023-01-20,3671,1,External,Passed,4,381.94,No
2022-08-29,3672,4,External,Failed,1,358.73,Yes
2023-03-21,3673,2,External,Passed,3,578.02,No
2022-11-08,3674,4,Internal,Completed,2,223.29,No
2022-09-07,3675,2,Internal,Passed,5,992.37,Yes
2023-02-10,3676,2,Internal,Failed,5,113.48,Yes
2022-10-05,3677,3,External,Incomplete,4,882.2,Yes
2022-09-06,3678,2,Internal,Incomplete,2,288.16,Yes
2023-01-16,3679,3,External,Completed,1,815.52,Yes
2023-05-15,3680,3,Internal,Completed,4,461.06,Yes
2023-03-22,3681,2,External,Incomplete,2,580.16,Yes
2022-10-17,3682,1,External,Incomplete,3,336.69,No
2022-12-28,3683,4,Internal,Completed,1,990.69,No
2022-10-29,3684,1,Internal,Completed,2,939.39,Yes
2023-01-06,3685,3,External,Passed,1,941.12,No
2023-07-05,3686,4,Internal,Incomplete,3,878.11,No
2022-12-26,3687,2,External,Incomplete,3,614.53,Yes
2022-11-26,3688,2,Internal,Failed,4,269.88,No
2023-02-25,3689,1,External,Passed,1,734.94,Yes
2023-04-03,3690,5,Internal,Completed,5,589.5,No
2023-03-06,3691,3,Internal,Completed,3,311.28,Yes
2023-03-29,3692,5,Internal,Passed,5,671.88,Yes
2023-01-24,3693,4,External,Completed,1,861.5,No
2023-05-19,3694,3,External,Completed,2,649.18,No
2023-01-08,3695,4,External,Failed,4,492.2,No
2023-01-13,3696,5,Internal,Passed,2,299.59,Yes
2023-04-24,3697,5,Internal,Failed,2,982.33,Yes
2022-12-24,3698,3,External,Passed,2,830.36,No
2022-08-19,3699,2,External,Passed,1,973.34,No
2023-02-25,3700,4,Internal,Failed,4,667.34,Yes
2022-08-21,3701,1,Internal,Failed,4,480.17,Yes
2023-02-15,3702,3,External,Failed,3,346.28,Yes
2022-12-27,3703,1,External,Completed,3,121.45,No
2022-10-07,3704,5,External,Incomplete,2,669.3,No
2023-04-17,3705,5,Internal,Completed,5,983.59,No
2023-06-07,3706,2,Internal,Completed,1,304.9,Yes
2022-12-24,3707,3,External,Passed,3,778.72,Yes
2023-01-03,3708,2,External,Passed,4,136.15,No
2023-04-07,3709,3,Internal,Incomplete,4,339.84,Yes
2023-06-02,3710,3,External,Completed,1,791.78,Yes
2022-10-19,3711,3,External,Incomplete,5,853.26,Yes
2022-10-31,3712,4,Internal,Incomplete,4,214.12,No
2023-05-17,3713,2,External,Incomplete,5,235.82,Yes
2023-05-18,3714,3,Internal,Passed,5,448.57,Yes
2023-01-11,3715,3,External,Incomplete,3,572.56,Yes
2023-03-07,3716,4,Internal,Incomplete,4,959.78,No
2022-08-22,3717,1,External,Passed,3,363.02,No
2023-05-02,3718,1,Internal,Completed,2,325.7,No
2022-10-08,3719,4,Internal,Incomplete,3,727.75,Yes
2022-09-23,3720,4,Internal,Passed,2,845.21,No
2022-12-22,3721,5,External,Incomplete,4,327.82,No
2023-01-15,3722,1,Internal,Passed,1,512.55,No
2022-09-06,3723,1,Internal,Completed,1,457.17,No
2023-06-28,3724,1,Internal,Incomplete,4,573.33,No
2023-05-23,3725,2,External,Failed,3,135.18,Yes
2023-01-13,3726,1,External,Failed,3,911.12,No
2023-05-02,3727,4,Internal,Incomplete,5,693.8,Yes
2023-07-10,3728,2,Internal,Completed,5,419.79,Yes
2022-12-12,3729,2,External,Failed,1,693.56,Yes
2022-08-29,3730,3,External,Incomplete,1,161.47,Yes
2023-05-02,3731,4,External,Passed,5,773.63,No
2022-12-09,3732,5,Internal,Incomplete,5,695.42,Yes
2023-06-04,3733,1,Internal,Incomplete,1,246.16,No
2023-03-05,3734,1,Internal,Failed,2,702.69,Yes
2022-10-25,3735,5,External,Failed,1,473.1,Yes
2022-10-25,3736,4,Internal,Incomplete,2,119.82,Yes
2022-11-17,3737,2,External,Failed,1,157.8,Yes
2022-09-01,3738,5,Internal,Completed,3,791.98,Yes
2022-08-19,3739,2,External,Incomplete,5,752.97,No
2022-09-11,3740,3,External,Completed,5,916.21,No
2022-10-05,3741,4,External,Completed,2,751.04,No
2023-04-22,3742,1,Internal,Passed,3,620.63,Yes
2022-11-17,3743,3,Internal,Passed,3,439.3,Yes
2023-05-23,3744,1,Internal,Completed,1,716.39,Yes
2022-10-11,3745,5,External,Failed,5,300.33,No
2023-02-22,3746,4,Internal,Passed,3,337.15,Yes
2022-10-18,3747,3,External,Failed,5,725.6,Yes
2022-12-23,3748,2,Internal,Failed,5,588.88,Yes
2022-09-28,3749,5,External,Passed,4,742.98,Yes
2022-09-27,3750,4,External,Passed,5,283.05,Yes
2022-11-10,3751,2,Internal,Incomplete,4,511.13,Yes
2023-05-31,3752,1,Internal,Completed,1,158.86,Yes
2022-09-19,3753,4,External,Failed,1,741.95,No
2023-03-08,3754,5,External,Incomplete,4,132.52,No
2023-06-27,3755,2,Internal,Completed,1,736.19,No
2023-03-27,3756,5,External,Failed,4,521.51,Yes
2022-10-21,3757,5,Internal,Incomplete,2,132.09,Yes
2023-01-16,3758,3,Internal,Failed,4,917.17,Yes
2022-08-11,3759,4,Internal,Completed,2,790.71,Yes
2022-11-28,3760,5,External,Passed,1,680.48,Yes
2022-08-18,3761,2,External,Failed,1,947.57,No
2023-06-15,3762,4,Internal,Failed,2,594.61,Yes
2022-11-13,3763,5,External,Incomplete,1,775.59,No
2022-08-30,3764,1,External,Incomplete,2,239.16,Yes
2022-11-25,3765,2,Internal,Completed,5,275.94,Yes
2023-03-27,3766,5,Internal,Incomplete,4,466.32,No
2022-10-12,3767,3,Internal,Completed,4,840.46,No
2023-01-04,3768,3,Internal,Completed,3,145.76,Yes
2022-10-12,3769,4,Internal,Incomplete,2,647.7,Yes
2023-07-05,3770,4,Internal,Incomplete,2,536.2,No
2023-03-26,3771,1,Internal,Incomplete,5,769.97,Yes
2023-01-01,3772,1,External,Completed,1,894.66,No
2022-11-15,3773,4,External,Failed,2,374.02,No
2023-02-04,3774,3,Internal,Passed,5,569.42,No
2022-11-14,3775,2,Internal,Completed,1,172.82,Yes
2023-02-05,3776,4,Internal,Completed,4,585.84,No
2022-10-13,3777,4,External,Completed,1,759.38,Yes
2022-09-13,3778,2,Internal,Completed,5,341.74,No
2023-05-29,3779,4,External,Incomplete,3,733.04,No
2023-08-02,3780,2,Internal,Failed,2,658.27,No
2023-07-11,3781,2,External,Incomplete,1,124.77,No
2022-12-11,3782,5,Internal,Passed,5,506.4,No
2023-01-25,3783,5,External,Completed,5,851.24,Yes
2022-10-12,3784,1,Internal,Completed,2,671.12,Yes
2022-10-01,3785,4,External,Passed,1,257.8,Yes
2023-04-17,3786,3,External,Failed,4,280.06,No
2023-04-26,3787,4,External,Passed,4,140.03,Yes
2023-03-21,3788,2,External,Completed,2,796.95,No
2022-10-26,3789,5,External,Incomplete,1,997.38,Yes
2023-03-18,3790,1,External,Completed,2,676.95,No
2023-02-12,3791,3,External,Failed,2,348.89,Yes
2022-09-09,3792,4,External,Passed,1,385.62,No
2022-11-24,3793,4,Internal,Completed,2,552.67,Yes
2023-04-17,3794,1,External,Failed,2,645.11,Yes
2023-01-25,3795,4,External,Passed,1,954.02,Yes
2023-07-03,3796,5,External,Incomplete,5,255.74,No
2023-03-09,3797,5,External,Completed,2,279.38,Yes
2022-08-22,3798,4,External,Passed,5,303.44,Yes
2022-08-07,3799,1,Internal,Incomplete,4,809.38,No
2022-10-14,3800,2,Internal,Completed,4,886.12,Yes
2023-04-01,3801,3,External,Incomplete,2,125.88,Yes
2023-01-24,3802,3,Internal,Passed,1,493.72,Yes
2023-02-12,3803,4,External,Passed,4,993.68,No
2023-02-15,3804,2,External,Incomplete,4,414.55,Yes
2022-08-31,3805,1,External,Incomplete,1,391.88,Yes
2022-09-09,3806,2,External,Passed,4,600.64,Yes
2023-03-26,3807,1,External,Passed,1,997.74,No
2023-01-25,3808,5,External,Passed,4,254.26,No
2022-10-21,3809,5,External,Incomplete,3,786.62,No
2022-12-21,3810,1,External,Completed,3,189.7,Yes
2023-05-15,3811,5,External,Completed,2,484.02,No
2023-06-02,3812,1,Internal,Failed,5,299.74,No
2023-07-21,3813,5,Internal,Failed,1,169.79,Yes
2023-07-09,3814,1,Internal,Failed,5,655.68,No
2023-02-05,3815,4,Internal,Failed,1,910.09,Yes
2022-12-20,3816,1,External,Passed,5,912.1,Yes
2023-03-07,3817,2,Internal,Incomplete,4,456.65,No
2022-11-07,3818,3,External,Incomplete,4,313.5,No
2022-12-29,3819,3,Internal,Incomplete,3,906.45,Yes
2022-08-19,3820,4,External,Incomplete,2,333.8,No
2022-11-30,3821,4,External,Passed,2,866.63,Yes
2022-12-08,3822,5,Internal,Incomplete,5,357.58,No
2022-09-21,3823,1,External,Completed,4,516.9,No
2022-10-18,3824,3,Internal,Completed,5,200.23,Yes
2022-09-24,3825,3,Internal,Completed,1,728.77,No
2022-11-21,3826,1,Internal,Completed,4,286.12,No
2023-02-01,3827,1,Internal,Failed,5,997.15,Yes
2023-06-13,3828,3,External,Failed,2,984.63,Yes
2022-10-24,3829,4,External,Incomplete,5,233.67,No
2023-03-15,3830,5,Internal,Completed,3,142.42,Yes
2023-03-22,3831,4,Internal,Failed,2,784.73,Yes
2023-01-10,3832,3,Internal,Incomplete,4,770.38,No
2023-06-23,3833,3,External,Completed,2,409.16,No
2023-01-04,3834,5,External,Passed,1,700.53,No
2022-11-05,3835,2,External,Failed,3,439.63,Yes
2023-04-29,3836,5,External,Incomplete,3,830.78,Yes
2023-02-22,3837,1,Internal,Failed,3,320.34,No
2023-04-19,3838,1,Internal,Failed,2,510.23,No
2023-06-12,3839,1,External,Failed,4,403.0,Yes
2022-11-06,3840,5,External,Failed,4,170.61,No
2023-01-24,3841,2,External,Passed,4,872.91,Yes
2022-09-22,3842,4,Internal,Completed,5,584.99,No
2023-08-04,3843,5,External,Passed,2,582.09,No
2023-07-09,3844,4,External,Failed,5,603.67,No
2022-08-17,3845,4,Internal,Passed,5,546.24,Yes
2023-04-11,3846,3,Internal,Incomplete,4,607.97,Yes
2023-03-28,3847,5,Internal,Completed,4,130.59,No
2022-11-18,3848,1,Internal,Incomplete,2,443.56,Yes
2023-03-15,3849,3,External,Passed,3,436.47,Yes
2022-11-01,3850,1,Internal,Completed,1,355.75,No
2023-01-21,3851,4,Internal,Failed,3,982.51,No
2023-03-28,3852,5,External,Completed,3,372.76,No
2022-10-06,3853,3,External,Failed,3,348.22,Yes
2022-10-17,3854,1,External,Incomplete,5,913.62,No
2022-10-02,3855,1,External,Passed,1,157.94,No
2023-07-12,3856,5,External,Completed,4,527.6,No
2023-07-24,3857,3,External,Completed,1,601.2,No
2023-06-13,3858,4,External,Failed,4,478.88,Yes
2023-06-05,3859,1,External,Completed,1,838.69,No
2022-10-10,3860,5,Internal,Completed,4,389.63,No
2023-04-29,3861,4,Internal,Passed,1,911.36,Yes
2022-09-22,3862,1,Internal,Passed,3,603.03,Yes
2022-09-16,3863,3,Internal,Incomplete,5,274.98,Yes
2022-11-02,3864,3,External,Incomplete,4,976.03,No
2022-11-03,3865,4,External,Completed,2,399.26,No
2022-12-04,3866,2,Internal,Incomplete,4,993.08,No
2022-09-07,3867,1,External,Failed,4,540.57,Yes
2022-09-27,3868,4,Internal,Completed,3,272.58,Yes
2023-03-19,3869,4,External,Completed,2,905.51,No
2023-03-10,3870,5,External,Completed,1,919.25,No
2023-04-15,3871,5,External,Completed,5,979.98,Yes
2023-02-26,3872,1,Internal,Completed,3,499.86,No
2023-03-10,3873,4,Internal,Completed,3,598.22,Yes
2022-10-03,3874,4,External,Passed,2,421.93,Yes
2023-06-10,3875,3,External,Incomplete,2,860.22,Yes
2022-11-10,3876,3,External,Failed,1,946.23,Yes
2023-06-04,3877,1,External,Passed,1,888.55,No
2022-12-28,3878,2,Internal,Passed,5,749.69,No
2023-04-11,3879,4,Internal,Incomplete,2,613.95,No
2022-09-25,3880,1,Internal,Completed,3,934.92,No
2022-10-25,3881,4,External,Failed,3,170.61,Yes
2023-06-02,3882,2,Internal,Completed,2,654.09,Yes
2023-07-05,3883,1,Internal,Incomplete,2,842.6,No
2022-09-17,3884,2,External,Passed,1,789.88,Yes
2022-08-19,3885,1,External,Failed,2,324.81,Yes
2022-11-28,3886,5,External,Passed,4,298.1,Yes
2023-07-25,3887,1,External,Failed,1,181.23,No
2022-12-21,3888,4,Internal,Completed,4,287.18,No
2023-08-02,3889,5,External,Incomplete,1,292.8,No
2023-01-08,3890,4,External,Completed,4,596.62,Yes
2023-04-08,3891,3,External,Passed,5,774.74,Yes
2022-10-10,3892,5,External,Completed,5,894.59,No
2022-09-16,3893,3,External,Failed,1,242.36,No
2022-12-02,3894,3,External,Failed,4,533.27,No
2023-04-22,3895,5,External,Completed,1,983.77,No
2023-04-06,3896,5,Internal,Passed,4,293.64,No
2023-08-04,3897,5,Internal,Incomplete,3,380.61,No
2022-11-21,3898,5,Internal,Failed,4,942.24,Yes
2022-09-23,3899,2,Internal,Failed,2,662.56,No
2023-05-02,3900,5,Internal,Passed,5,143.21,No
2023-05-11,3901,2,External,Failed,1,876.73,Yes
2023-01-11,3902,3,External,Failed,4,768.05,No
2023-06-01,3903,1,External,Incomplete,4,153.15,Yes
2023-06-17,3904,4,External,Passed,5,339.73,Yes
2022-12-18,3905,4,Internal,Failed,3,233.22,No
2023-02-19,3906,4,Internal,Completed,2,735.44,Yes
2022-12-06,3907,5,External,Incomplete,3,281.7,Yes
2022-09-20,3908,4,External,Failed,1,489.69,No
2023-01-04,3909,4,Internal,Failed,4,436.23,No
2023-05-07,3910,3,External,Incomplete,5,248.85,No
2022-09-09,3911,2,External,Failed,5,395.22,Yes
2022-08-09,3912,3,External,Passed,4,615.7,No
2022-11-28,3913,5,Internal,Failed,4,387.35,No
2023-02-24,3914,3,Internal,Failed,1,559.86,No
2023-04-01,3915,3,External,Completed,2,602.21,Yes
2023-03-16,3916,1,External,Passed,4,343.6,Yes
2023-03-28,3917,4,Internal,Failed,3,328.89,Yes
2022-10-10,3918,1,External,Completed,3,701.83,Yes
2023-07-28,3919,2,External,Completed,5,229.03,Yes
2023-06-04,3920,2,Internal,Failed,3,809.39,No
